Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
try,Chrome 149.0.7827.200,,,27-07-2026 09:16:32,27-07-2026 09:16:52,19.642s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:16:52,27-07-2026 09:16:52,0.092s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:16:52,27-07-2026 09:16:53,1.007s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:16:53,27-07-2026 09:16:53,0.001s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10044_전화번호순 정렬,Chrome 149.0.7827.200,"C10044 - 전화번호순 정렬
TestRail: C10044 - Sort the users by the phone number

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Phone' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 전화번호 기준 오름차순/내림차순으로 정렬됩니다.",,27-07-2026 09:16:53,27-07-2026 09:17:14,20.973s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:16:53,27-07-2026 09:17:12,19.452s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:17:12,27-07-2026 09:17:12,0.106s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:17:12,27-07-2026 09:17:14,1.363s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:17:14,27-07-2026 09:17:14,0.002s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10045_Start URL순 정렬,Chrome 149.0.7827.200,"C10045 - Start URL순 정렬
TestRail: C10045 - Sort the users by Start URL

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Start URL' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 Start URL 기준 오름차순/내림차순으로 정렬됩니다.",,27-07-2026 09:17:14,27-07-2026 09:17:35,21.536s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:17:14,27-07-2026 09:17:34,20.395s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:17:34,27-07-2026 09:17:34,0.098s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:17:34,27-07-2026 09:17:35,0.979s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:17:35,27-07-2026 09:17:35,0.001s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10046_마지막 업데이트일순 정렬,Chrome 149.0.7827.200,"C10046 - 마지막 업데이트일순 정렬
TestRail: C10046 - Sort the users by the last update date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Last Updated' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 마지막 업데이트일 기준 오름차순/내림차순으로 정렬됩니다.",,27-07-2026 09:17:35,27-07-2026 09:17:56,20.762s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:17:36,27-07-2026 09:17:55,19.623s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:17:55,27-07-2026 09:17:55,0.098s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:17:55,27-07-2026 09:17:56,0.975s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:17:56,27-07-2026 09:17:56,0.003s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10047_비밀번호 변경일순 정렬,Chrome 149.0.7827.200,"C10047 - 비밀번호 변경일순 정렬
TestRail: C10047 - Sort the users by the password change date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'PW changed on' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 비밀번호 변경일 기준 오름차순/내림차순으로 정렬됩니다.",,27-07-2026 09:17:56,27-07-2026 09:18:17,21.075s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:17:56,27-07-2026 09:18:16,19.588s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:18:16,27-07-2026 09:18:16,0.135s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:18:16,27-07-2026 09:18:17,1.275s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:18:17,27-07-2026 09:18:17,0.001s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10048_비밀번호 변경자순 정렬,Chrome 149.0.7827.200,"C10048 - 비밀번호 변경자순 정렬
TestRail: C10048 - Sort the users by the password change actor

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'PW changed by' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 비밀번호 변경자 기준 오름차순/내림차순으로 정렬됩니다.",,27-07-2026 09:18:17,27-07-2026 09:18:38,20.749s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:18:17,27-07-2026 09:18:37,19.768s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:18:37,27-07-2026 09:18:37,0.098s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:18:37,27-07-2026 09:18:38,0.829s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:18:38,27-07-2026 09:18:38,0.001s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10049_2SV 상태순 정렬,Chrome 149.0.7827.200,"C10049 - 2SV 상태순 정렬
TestRail: C10049 - Sort the users by the 2SV status

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 '2SV(on/off)' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 2SV on/off 상태 기준으로 정렬됩니다.",,27-07-2026 09:18:38,27-07-2026 09:18:59,21.304s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:18:38,27-07-2026 09:18:58,19.992s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:18:58,27-07-2026 09:18:58,0.091s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:18:58,27-07-2026 09:18:59,1.167s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:18:59,27-07-2026 09:18:59,0.001s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10050_활성 2SV 방법 검증,Chrome 149.0.7827.200,"C10050 - 활성 2SV 방법 검증
TestRail: C10050 - Verify the active 2SV methods

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 'Enabled 2SV' 컬럼의 아이콘들을 검사하세요
4. 알려진 사용자의 예상 2SV 방법 (예: 19960054 강무성 - Authenticator) 이 일치하는지 확인하세요

결과값: 'Enabled 2SV' 컬럼은 사용자별로 활성화된 2SV 방법을 정확히 표시합니다 (Authenticator / FIDO USB / FIDO NFC / Text Message 아이콘).",,27-07-2026 09:18:59,27-07-2026 09:19:24,24.698s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:18:59,27-07-2026 09:19:23,23.479s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:19:23,27-07-2026 09:19:23,0.110s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:19:23,27-07-2026 09:19:24,1.052s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:19:24,27-07-2026 09:19:24,0.001s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10051_사용자 50명 표시,Chrome 149.0.7827.200,"C10051 - 사용자 50명 표시
TestRail: C10051 - Show 50 first user records

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 페이지 하단의 records-per-page 드롭다운에서 '50' 을 선택하세요

결과값: 첫 페이지에 최대 50명의 사용자가 표시됩니다.",,27-07-2026 09:19:24,27-07-2026 09:19:44,20.124s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:19:24,27-07-2026 09:19:43,19.177s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:19:43,27-07-2026 09:19:43,0.102s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:19:43,27-07-2026 09:19:44,0.734s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:19:44,27-07-2026 09:19:44,0.001s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10052_사용자 200명 표시,Chrome 149.0.7827.200,"C10052 - 사용자 200명 표시
TestRail: C10052 - Show 200 first user records

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 페이지 하단의 records-per-page 드롭다운에서 '200' 을 선택하세요

결과값: 첫 페이지에 최대 200명의 사용자가 표시됩니다.",,27-07-2026 09:19:44,27-07-2026 09:20:05,21.116s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:19:44,27-07-2026 09:20:04,19.851s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:20:04,27-07-2026 09:20:04,0.099s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:20:04,27-07-2026 09:20:05,1.098s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:20:05,27-07-2026 09:20:05,0.000s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10053_사용자 400명 표시,Chrome 149.0.7827.200,"C10053 - 사용자 400명 표시
TestRail: C10053 - Show 400 first user records

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 페이지 하단의 records-per-page 드롭다운에서 '400' 을 선택하세요

결과값: 첫 페이지에 최대 400명의 사용자가 표시됩니다.",,27-07-2026 09:20:05,27-07-2026 09:20:27,21.152s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:20:05,27-07-2026 09:20:25,19.921s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:20:25,27-07-2026 09:20:26,0.234s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:20:26,27-07-2026 09:20:27,0.934s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:20:27,27-07-2026 09:20:27,0.000s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10054_사용자 목록 페이지네이션 검증,Chrome 149.0.7827.200,"C10054 - 사용자 목록 페이지네이션 검증
TestRail: C10054 - Verify the user records pagination

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요 (전체 사용자 수가 첫 페이지를 넘는 상태)
3. 하단의 페이지 번호를 클릭하여 다음 페이지로 이동하세요
4. 페이지 번호 / 표시 사용자 변경을 확인하세요

결과값: 페이지 번호 클릭 시 해당 페이지의 사용자 목록으로 전환됩니다.",,27-07-2026 09:20:27,27-07-2026 09:20:44,17.657s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 09:20:27,27-07-2026 09:20:43,16.658s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 09:20:43,27-07-2026 09:20:43,0.106s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:20:43,27-07-2026 09:20:44,0.787s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 09:20:44,27-07-2026 09:20:44,0.001s,PASSED
