Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/KillerID_User/C10039_2SV 미설정 사용자 목록 검증,Chrome 149.0.7827.114,"C10039 - 2SV 미설정 사용자 목록 검증
TestRail: C10039 - Verify the list of users without configured 2SV

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 2SV ribbon 의 'Click here to view the list' 링크를 클릭하세요
4. 필터된 사용자 목록을 확인하세요

결과값: 2SV 가 설정되지 않은 사용자만 테이블에 표시됩니다.",,16-06-2026 03:08:20,16-06-2026 03:08:42,21.585s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:08:20,16-06-2026 03:08:41,20.496s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:08:41,16-06-2026 03:08:41,0.101s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:08:41,16-06-2026 03:08:41,0.003s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:08:41,16-06-2026 03:08:42,0.887s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10040_키워드로 사용자 검색,Chrome 149.0.7827.114,"C10040 - 키워드로 사용자 검색
TestRail: C10040 - Search the user by the keyword

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 우상단 검색창에 사용자 키워드 (이름 또는 이메일 일부) 를 입력하세요
4. Search 버튼을 클릭하거나 Enter 키를 누르세요

결과값: 검색어와 일치하는 사용자만 테이블에 표시됩니다.",,16-06-2026 03:08:42,16-06-2026 03:09:12,29.808s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:08:42,16-06-2026 03:09:11,29.182s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:09:11,16-06-2026 03:09:11,0.096s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:09:11,16-06-2026 03:09:11,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:09:11,16-06-2026 03:09:12,0.426s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10041_이름순 정렬,Chrome 149.0.7827.114,"C10041 - 이름순 정렬
TestRail: C10041 - Sort the users by name

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Name' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 이름 기준 오름차순/내림차순으로 알파벳 정렬됩니다.",,16-06-2026 03:09:12,16-06-2026 03:09:34,22.294s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:09:12,16-06-2026 03:09:33,21.690s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:09:33,16-06-2026 03:09:33,0.098s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:09:33,16-06-2026 03:09:33,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:09:33,16-06-2026 03:09:34,0.388s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10042_이메일순 정렬,Chrome 149.0.7827.114,"C10042 - 이메일순 정렬
TestRail: C10042 - Sort the users by email

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Email' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 이메일 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 03:09:34,16-06-2026 03:09:55,21.138s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:09:34,16-06-2026 03:09:54,20.320s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:09:54,16-06-2026 03:09:54,0.097s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:09:54,16-06-2026 03:09:54,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:09:54,16-06-2026 03:09:55,0.635s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10043_생성일자순 정렬,Chrome 149.0.7827.114,"C10043 - 생성일자순 정렬
TestRail: C10043 - Sort the users by creation date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Created' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 생성일자 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 03:09:55,16-06-2026 03:10:18,22.571s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:09:55,16-06-2026 03:10:17,21.860s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:10:17,16-06-2026 03:10:17,0.098s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:10:17,16-06-2026 03:10:17,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:10:17,16-06-2026 03:10:18,0.507s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10044_전화번호순 정렬,Chrome 149.0.7827.114,"C10044 - 전화번호순 정렬
TestRail: C10044 - Sort the users by the phone number

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Phone' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 전화번호 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 03:10:18,16-06-2026 03:10:39,21.134s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:10:18,16-06-2026 03:10:38,20.393s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:10:38,16-06-2026 03:10:38,0.104s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:10:38,16-06-2026 03:10:38,0.003s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:10:38,16-06-2026 03:10:39,0.544s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10045_Start URL순 정렬,Chrome 149.0.7827.114,"C10045 - Start URL순 정렬
TestRail: C10045 - Sort the users by Start URL

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Start URL' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 Start URL 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 03:10:39,16-06-2026 03:11:00,20.873s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:10:39,16-06-2026 03:10:59,20.182s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:10:59,16-06-2026 03:10:59,0.108s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:10:59,16-06-2026 03:10:59,0.003s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:10:59,16-06-2026 03:11:00,0.489s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10046_마지막 업데이트일순 정렬,Chrome 149.0.7827.114,"C10046 - 마지막 업데이트일순 정렬
TestRail: C10046 - Sort the users by the last update date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Last Updated' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 마지막 업데이트일 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 03:11:00,16-06-2026 03:11:22,22.304s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:11:00,16-06-2026 03:11:20,20.628s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:11:20,16-06-2026 03:11:20,0.101s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:11:20,16-06-2026 03:11:20,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:11:20,16-06-2026 03:11:22,1.506s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10047_비밀번호 변경일순 정렬,Chrome 149.0.7827.114,"C10047 - 비밀번호 변경일순 정렬
TestRail: C10047 - Sort the users by the password change date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'PW changed on' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 비밀번호 변경일 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 03:11:22,16-06-2026 03:11:44,22.113s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:11:22,16-06-2026 03:11:43,21.102s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:11:43,16-06-2026 03:11:43,0.118s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:11:43,16-06-2026 03:11:43,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:11:43,16-06-2026 03:11:44,0.813s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10048_비밀번호 변경자순 정렬,Chrome 149.0.7827.114,"C10048 - 비밀번호 변경자순 정렬
TestRail: C10048 - Sort the users by the password change actor

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'PW changed by' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 비밀번호 변경자 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 03:11:44,16-06-2026 03:12:05,20.727s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:11:44,16-06-2026 03:12:04,19.941s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:12:04,16-06-2026 03:12:04,0.103s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:12:04,16-06-2026 03:12:04,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:12:04,16-06-2026 03:12:05,0.613s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10049_2SV 상태순 정렬,Chrome 149.0.7827.114,"C10049 - 2SV 상태순 정렬
TestRail: C10049 - Sort the users by the 2SV status

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 '2SV(on/off)' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 2SV on/off 상태 기준으로 정렬됩니다.",,16-06-2026 03:12:05,16-06-2026 03:12:27,22.544s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:12:05,16-06-2026 03:12:27,21.880s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:12:27,16-06-2026 03:12:27,0.117s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:12:27,16-06-2026 03:12:27,0.003s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:12:27,16-06-2026 03:12:27,0.465s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10050_활성 2SV 방법 검증,Chrome 149.0.7827.114,"C10050 - 활성 2SV 방법 검증
TestRail: C10050 - Verify the active 2SV methods

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 'Enabled 2SV' 컬럼의 아이콘들을 검사하세요
4. 알려진 사용자의 예상 2SV 방법 (예: 19960054 강무성 - Authenticator) 이 일치하는지 확인하세요

결과값: 'Enabled 2SV' 컬럼은 사용자별로 활성화된 2SV 방법을 정확히 표시합니다 (Authenticator / FIDO USB / FIDO NFC / Text Message 아이콘).",,16-06-2026 03:12:27,16-06-2026 03:12:53,25.826s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:12:27,16-06-2026 03:12:52,25.051s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:12:52,16-06-2026 03:12:53,0.100s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:12:53,16-06-2026 03:12:53,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:12:53,16-06-2026 03:12:53,0.599s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10051_사용자 50명 표시,Chrome 149.0.7827.114,"C10051 - 사용자 50명 표시
TestRail: C10051 - Show 50 first user records

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 페이지 하단의 records-per-page 드롭다운에서 '50' 을 선택하세요

결과값: 첫 페이지에 최대 50명의 사용자가 표시됩니다.",,16-06-2026 03:12:53,16-06-2026 03:13:14,21.221s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:12:53,16-06-2026 03:13:13,19.839s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:13:13,16-06-2026 03:13:13,0.106s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:13:13,16-06-2026 03:13:13,0.006s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:13:13,16-06-2026 03:13:14,1.158s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10052_사용자 200명 표시,Chrome 149.0.7827.114,"C10052 - 사용자 200명 표시
TestRail: C10052 - Show 200 first user records

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 페이지 하단의 records-per-page 드롭다운에서 '200' 을 선택하세요

결과값: 첫 페이지에 최대 200명의 사용자가 표시됩니다.",,16-06-2026 03:13:14,16-06-2026 03:13:36,21.164s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:13:14,16-06-2026 03:13:34,20.048s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:13:34,16-06-2026 03:13:35,0.100s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:13:35,16-06-2026 03:13:35,0.003s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:13:35,16-06-2026 03:13:36,0.938s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10053_사용자 400명 표시,Chrome 149.0.7827.114,"C10053 - 사용자 400명 표시
TestRail: C10053 - Show 400 first user records

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 페이지 하단의 records-per-page 드롭다운에서 '400' 을 선택하세요

결과값: 첫 페이지에 최대 400명의 사용자가 표시됩니다.",,16-06-2026 03:13:36,16-06-2026 03:13:57,21.297s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:13:36,16-06-2026 03:13:56,20.604s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:13:56,16-06-2026 03:13:56,0.155s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:13:56,16-06-2026 03:13:56,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:13:56,16-06-2026 03:13:57,0.452s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10054_사용자 목록 페이지네이션 검증,Chrome 149.0.7827.114,"C10054 - 사용자 목록 페이지네이션 검증
TestRail: C10054 - Verify the user records pagination

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요 (전체 사용자 수가 첫 페이지를 넘는 상태)
3. 하단의 페이지 번호를 클릭하여 다음 페이지로 이동하세요
4. 페이지 번호 / 표시 사용자 변경을 확인하세요

결과값: 페이지 번호 클릭 시 해당 페이지의 사용자 목록으로 전환됩니다.",,16-06-2026 03:13:57,16-06-2026 03:14:15,18.508s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 03:13:57,16-06-2026 03:14:14,17.529s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 03:14:14,16-06-2026 03:14:15,0.096s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:14:15,16-06-2026 03:14:15,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 03:14:15,16-06-2026 03:14:15,0.801s,PASSED
