Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:58:37,15-06-2026 09:58:37,0.826s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10043_생성일자순 정렬,Chrome 149.0.7827.114,"C10043 - 생성일자순 정렬
TestRail: C10043 - Sort the users by creation date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Created' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 생성일자 기준 오름차순/내림차순으로 정렬됩니다.",,15-06-2026 09:58:37,15-06-2026 09:58:59,21.935s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:58:38,15-06-2026 09:58:58,20.508s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 09:58:58,15-06-2026 09:58:58,0.099s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:58:58,15-06-2026 09:58:58,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:58:58,15-06-2026 09:58:59,1.231s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10044_전화번호순 정렬,Chrome 149.0.7827.114,"C10044 - 전화번호순 정렬
TestRail: C10044 - Sort the users by the phone number

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Phone' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 전화번호 기준 오름차순/내림차순으로 정렬됩니다.",,15-06-2026 09:58:59,15-06-2026 09:59:21,21.918s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:58:59,15-06-2026 09:59:20,20.870s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 09:59:20,15-06-2026 09:59:20,0.102s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:59:20,15-06-2026 09:59:20,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:59:20,15-06-2026 09:59:21,0.855s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10045_Start URL순 정렬,Chrome 149.0.7827.114,"C10045 - Start URL순 정렬
TestRail: C10045 - Sort the users by Start URL

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Start URL' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 Start URL 기준 오름차순/내림차순으로 정렬됩니다.",,15-06-2026 09:59:21,15-06-2026 09:59:44,22.875s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:59:21,15-06-2026 09:59:42,21.051s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 09:59:42,15-06-2026 09:59:43,0.124s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:59:43,15-06-2026 09:59:43,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 09:59:43,15-06-2026 09:59:44,1.613s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10046_마지막 업데이트일순 정렬,Chrome 149.0.7827.114,"C10046 - 마지막 업데이트일순 정렬
TestRail: C10046 - Sort the users by the last update date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Last Updated' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 마지막 업데이트일 기준 오름차순/내림차순으로 정렬됩니다.",,15-06-2026 09:59:44,15-06-2026 10:00:06,21.704s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 09:59:44,15-06-2026 10:00:05,20.257s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 10:00:05,15-06-2026 10:00:05,0.103s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:00:05,15-06-2026 10:00:05,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:00:05,15-06-2026 10:00:06,1.274s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10047_비밀번호 변경일순 정렬,Chrome 149.0.7827.114,"C10047 - 비밀번호 변경일순 정렬
TestRail: C10047 - Sort the users by the password change date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'PW changed on' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 비밀번호 변경일 기준 오름차순/내림차순으로 정렬됩니다.",,15-06-2026 10:00:06,15-06-2026 10:00:28,21.923s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 10:00:06,15-06-2026 10:00:27,20.847s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 10:00:27,15-06-2026 10:00:27,0.134s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:00:27,15-06-2026 10:00:27,0.001s,PASSED
