Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:36:26,16-06-2026 07:36:26,0.105s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:36:26,16-06-2026 07:36:26,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:36:26,16-06-2026 07:36:27,1.243s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10042_이메일순 정렬,Chrome 149.0.7827.114,"C10042 - 이메일순 정렬
TestRail: C10042 - Sort the users by email

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Email' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 이메일 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 07:36:27,16-06-2026 07:36:50,22.683s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:36:27,16-06-2026 07:36:48,21.226s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:36:48,16-06-2026 07:36:49,0.105s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:36:49,16-06-2026 07:36:49,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:36:49,16-06-2026 07:36:50,1.271s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10043_생성일자순 정렬,Chrome 149.0.7827.114,"C10043 - 생성일자순 정렬
TestRail: C10043 - Sort the users by creation date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Created' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 생성일자 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 07:36:50,16-06-2026 07:37:12,21.818s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:36:50,16-06-2026 07:37:10,20.520s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:37:10,16-06-2026 07:37:11,0.118s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:37:11,16-06-2026 07:37:11,0.004s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:37:11,16-06-2026 07:37:12,1.095s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10044_전화번호순 정렬,Chrome 149.0.7827.114,"C10044 - 전화번호순 정렬
TestRail: C10044 - Sort the users by the phone number

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Phone' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 전화번호 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 07:37:12,16-06-2026 07:37:34,21.919s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:37:12,16-06-2026 07:37:33,20.925s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:37:33,16-06-2026 07:37:33,0.105s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:37:33,16-06-2026 07:37:33,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:37:33,16-06-2026 07:37:34,0.804s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10045_Start URL순 정렬,Chrome 149.0.7827.114,"C10045 - Start URL순 정렬
TestRail: C10045 - Sort the users by Start URL

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Start URL' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 Start URL 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 07:37:34,16-06-2026 07:37:55,21.760s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:37:34,16-06-2026 07:37:54,20.574s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:37:54,16-06-2026 07:37:54,0.127s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:37:54,16-06-2026 07:37:54,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:37:54,16-06-2026 07:37:55,0.987s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10046_마지막 업데이트일순 정렬,Chrome 149.0.7827.114,"C10046 - 마지막 업데이트일순 정렬
TestRail: C10046 - Sort the users by the last update date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'Last Updated' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 마지막 업데이트일 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 07:37:55,16-06-2026 07:38:17,21.343s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:37:55,16-06-2026 07:38:16,20.538s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:38:16,16-06-2026 07:38:16,0.106s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:38:16,16-06-2026 07:38:16,0.003s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:38:16,16-06-2026 07:38:17,0.623s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10047_비밀번호 변경일순 정렬,Chrome 149.0.7827.114,"C10047 - 비밀번호 변경일순 정렬
TestRail: C10047 - Sort the users by the password change date

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'PW changed on' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 비밀번호 변경일 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 07:38:17,16-06-2026 07:38:39,22.263s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:38:17,16-06-2026 07:38:37,20.539s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:38:37,16-06-2026 07:38:37,0.100s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:38:37,16-06-2026 07:38:37,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:38:37,16-06-2026 07:38:39,1.542s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10048_비밀번호 변경자순 정렬,Chrome 149.0.7827.114,"C10048 - 비밀번호 변경자순 정렬
TestRail: C10048 - Sort the users by the password change actor

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 'PW changed by' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 비밀번호 변경자 기준 오름차순/내림차순으로 정렬됩니다.",,16-06-2026 07:38:39,16-06-2026 07:39:01,22.182s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:38:39,16-06-2026 07:39:00,20.985s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:39:00,16-06-2026 07:39:00,0.111s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:39:00,16-06-2026 07:39:00,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:39:00,16-06-2026 07:39:01,1.018s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10049_2SV 상태순 정렬,Chrome 149.0.7827.114,"C10049 - 2SV 상태순 정렬
TestRail: C10049 - Sort the users by the 2SV status

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 테이블의 '2SV(on/off)' 컬럼 헤더를 클릭하세요 (오름차순)
4. 다시 클릭하여 내림차순으로 전환하세요

결과값: 사용자가 2SV on/off 상태 기준으로 정렬됩니다.",,16-06-2026 07:39:01,16-06-2026 07:39:22,21.266s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:39:01,16-06-2026 07:39:21,20.136s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:39:21,16-06-2026 07:39:21,0.099s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:39:21,16-06-2026 07:39:21,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:39:21,16-06-2026 07:39:22,0.954s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10050_활성 2SV 방법 검증,Chrome 149.0.7827.114,"C10050 - 활성 2SV 방법 검증
TestRail: C10050 - Verify the active 2SV methods

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 'Enabled 2SV' 컬럼의 아이콘들을 검사하세요
4. 알려진 사용자의 예상 2SV 방법 (예: 19960054 강무성 - Authenticator) 이 일치하는지 확인하세요

결과값: 'Enabled 2SV' 컬럼은 사용자별로 활성화된 2SV 방법을 정확히 표시합니다 (Authenticator / FIDO USB / FIDO NFC / Text Message 아이콘).",,16-06-2026 07:39:22,16-06-2026 07:39:49,26.335s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:39:22,16-06-2026 07:39:48,25.245s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:39:48,16-06-2026 07:39:48,0.159s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:39:48,16-06-2026 07:39:48,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:39:48,16-06-2026 07:39:49,0.827s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10051_사용자 50명 표시,Chrome 149.0.7827.114,"C10051 - 사용자 50명 표시
TestRail: C10051 - Show 50 first user records

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 페이지 하단의 records-per-page 드롭다운에서 '50' 을 선택하세요

결과값: 첫 페이지에 최대 50명의 사용자가 표시됩니다.",,16-06-2026 07:39:49,16-06-2026 07:40:10,21.602s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:39:49,16-06-2026 07:40:09,20.224s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:40:09,16-06-2026 07:40:09,0.101s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:40:09,16-06-2026 07:40:09,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:40:09,16-06-2026 07:40:10,1.178s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10052_사용자 200명 표시,Chrome 149.0.7827.114,"C10052 - 사용자 200명 표시
TestRail: C10052 - Show 200 first user records

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 페이지 하단의 records-per-page 드롭다운에서 '200' 을 선택하세요

결과값: 첫 페이지에 최대 200명의 사용자가 표시됩니다.",,16-06-2026 07:40:10,16-06-2026 07:40:32,21.361s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:40:10,16-06-2026 07:40:31,20.211s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:40:31,16-06-2026 07:40:31,0.098s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:40:31,16-06-2026 07:40:31,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:40:31,16-06-2026 07:40:32,0.967s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10053_사용자 400명 표시,Chrome 149.0.7827.114,"C10053 - 사용자 400명 표시
TestRail: C10053 - Show 400 first user records

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 페이지 하단의 records-per-page 드롭다운에서 '400' 을 선택하세요

결과값: 첫 페이지에 최대 400명의 사용자가 표시됩니다.",,16-06-2026 07:40:32,16-06-2026 07:40:53,21.351s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:40:32,16-06-2026 07:40:52,20.055s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:40:52,16-06-2026 07:40:52,0.112s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:40:52,16-06-2026 07:40:52,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:40:52,16-06-2026 07:40:53,1.093s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10054_사용자 목록 페이지네이션 검증,Chrome 149.0.7827.114,"C10054 - 사용자 목록 페이지네이션 검증
TestRail: C10054 - Verify the user records pagination

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요 (전체 사용자 수가 첫 페이지를 넘는 상태)
3. 하단의 페이지 번호를 클릭하여 다음 페이지로 이동하세요
4. 페이지 번호 / 표시 사용자 변경을 확인하세요

결과값: 페이지 번호 클릭 시 해당 페이지의 사용자 목록으로 전환됩니다.",,16-06-2026 07:40:53,16-06-2026 07:41:23,29.733s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:40:53,16-06-2026 07:41:21,28.223s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:41:21,16-06-2026 07:41:21,0.093s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:41:21,16-06-2026 07:41:21,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:41:21,16-06-2026 07:41:23,1.323s,PASSED
